listing_id,brand,model,year,city,fuel_type,transmission,owner_number,km_driven,health_score,listing_price,is_promoted,conversion_target,ml_score,promotion_level
LID01736,Hyundai,Verna,2020,Mumbai,Petrol,Manual,First,208195,0.565,558325,0,0,0.6177,Plus
LID01737,Tata,Safari,2011,Ahmedabad,Electric,Automatic,First,33368,0.378,100000,0,1,0.5922,Standard
LID01738,Ford,Figo,2018,Pune,Diesel,Automatic,First,46694,0.716,353337,0,0,0.563,Standard
LID01739,Ford,Aspire,2019,Kolkata,CNG,Automatic,Second,92553,0.595,484906,1,0,0.621,Standard
LID01740,Mahindra,Bolero,2019,Delhi,Diesel,Automatic,Second,139622,0.438,1018556,0,0,0.4825,Plus
LID01741,BMW,X3,2013,Delhi,Diesel,Automatic,First,60466,0.316,1361092,0,1,0.5484,Plus
LID01742,Mercedes,GLE,2014,Pune,Electric,Manual,First,198208,0.277,1565078,1,0,0.4364,Standard
LID01743,Mahindra,Thar,2011,Bengaluru,Petrol,Manual,First,47314,0.372,225840,0,0,0.3595,Standard
LID01744,Hyundai,Tucson,2015,Mumbai,Petrol,Manual,Second,23328,0.546,135884,0,0,0.4589,Plus
LID01745,Mahindra,Scorpio,2016,Bengaluru,Diesel,Manual,First,22945,0.728,481049,0,1,0.7377,Plus
LID01746,Maruti,WagonR,2023,Bengaluru,Petrol,Manual,First,37589,0.896,541952,0,0,0.6666,Plus
LID01747,Honda,CR-V,2020,Mumbai,Petrol,Automatic,First,92325,0.621,449511,0,0,0.5725,Plus
LID01748,Honda,Jazz,2020,Ahmedabad,Petrol,Manual,Second,126426,0.532,570481,1,1,0.7612,Standard
LID01749,Hyundai,Verna,2020,Bengaluru,Diesel,Manual,Second,46693,0.563,501912,1,0,0.6327,Plus
LID01750,Maruti,Swift,2016,Chennai,Petrol,Manual,First,115002,0.376,207752,1,0,0.4936,Standard
LID01751,Hyundai,Tucson,2018,Chennai,Petrol,Automatic,First,119690,0.474,292712,1,0,0.617,Standard
LID01752,Hyundai,Venue,2021,Hyderabad,Petrol,Manual,First,33970,0.849,691580,1,0,0.7583,Plus
LID01753,Tata,Nexon,2022,Hyderabad,Petrol,Manual,First,91732,0.908,552459,1,0,0.7486,Plus
LID01754,Ford,Aspire,2018,Bengaluru,Petrol,Manual,First,78607,0.563,528888,0,0,0.4924,Standard
LID01755,Honda,Jazz,2023,Mumbai,Petrol,Automatic,First,65120,0.825,1261497,0,0,0.6911,Premium
LID01756,Mercedes,A-Class,2019,Bengaluru,Petrol,Manual,First,106537,0.508,4456978,1,1,0.7355,Premium
LID01757,Honda,City,2013,Hyderabad,CNG,Manual,Second,19249,0.477,291016,0,1,0.6298,Standard
LID01758,Tata,Tigor,2022,Chennai,Electric,Manual,Second,47203,0.77,567894,0,1,0.9175,Standard
LID01759,Toyota,Fortuner,2018,Delhi,Hybrid,Manual,First,25388,0.796,943585,0,0,0.6678,Premium
LID01760,BMW,5 Series,2023,Hyderabad,Hybrid,Automatic,Second,30719,0.812,5034617,0,1,0.7774,Premium
LID01761,Tata,Nexon,2021,Kolkata,Diesel,Manual,First,40677,0.819,554821,0,0,0.701,Plus
LID01762,Tata,Tiago,2021,Mumbai,Petrol,Automatic,Third,72454,0.557,473931,0,0,0.5846,Plus
LID01763,Hyundai,Venue,2022,Mumbai,Petrol,Automatic,Second,60727,0.686,518272,0,0,0.6226,Plus
LID01764,Tata,Tiago,2017,Delhi,Petrol,Manual,Third,49771,0.491,314380,0,0,0.4797,Standard
LID01765,Toyota,Fortuner,2021,Delhi,Petrol,Automatic,Second,198753,0.52,664960,0,0,0.5232,Premium
LID01766,Maruti,Ciaz,2021,Mumbai,Electric,Automatic,Second,68813,0.738,400572,0,0,0.6641,Plus
LID01767,Honda,Jazz,2019,Mumbai,Petrol,Manual,First,42444,0.716,771029,1,1,0.8839,Plus
LID01768,Maruti,WagonR,2021,Chennai,CNG,Automatic,Second,37743,0.67,374227,0,1,0.78,Standard
LID01769,Maruti,Swift,2022,Delhi,CNG,Automatic,First,37175,0.849,504439,1,0,0.7532,Plus
LID01770,Maruti,Swift,2021,Kolkata,Petrol,Manual,First,27351,0.849,438676,0,0,0.7231,Plus
LID01771,Tata,Tigor,2015,Ahmedabad,Electric,Manual,First,19840,0.65,246215,0,0,0.462,Standard
LID01772,Honda,Jazz,2018,Bengaluru,Electric,Automatic,Second,27196,0.643,727333,0,0,0.4633,Plus
LID01773,Honda,City,2019,Bengaluru,Electric,Automatic,Third,61538,0.557,765653,0,1,0.7517,Plus
LID01774,Honda,WR-V,2016,Mumbai,Diesel,Manual,First,47173,0.644,410205,1,0,0.6354,Plus
LID01775,Mahindra,Bolero,2018,Bengaluru,Electric,Automatic,First,31909,0.644,1220698,0,0,0.6143,Plus
LID01776,Honda,WR-V,2021,Mumbai,Petrol,Automatic,First,61308,0.766,942264,0,0,0.698,Premium
LID01777,Mahindra,XUV700,2020,Mumbai,Petrol,Automatic,Second,34508,0.75,616859,0,1,0.8476,Plus
LID01778,Honda,WR-V,2016,Mumbai,Petrol,Automatic,Third,47526,0.366,417583,0,0,0.3866,Standard
LID01779,Maruti,Baleno,2016,Delhi,Petrol,Automatic,First,58948,0.491,267641,0,1,0.7127,Standard
LID01780,Hyundai,Creta,2018,Bengaluru,Petrol,Manual,Second,35062,0.655,283206,1,1,0.8972,Plus
LID01781,Hyundai,Venue,2023,Jaipur,CNG,Automatic,Second,33714,0.799,491507,1,1,0.9365,Plus
LID01782,Maruti,Baleno,2021,Hyderabad,Diesel,Manual,Second,81507,0.615,264851,0,1,0.7541,Standard
LID01783,Maruti,Ciaz,2016,Hyderabad,Petrol,Manual,Second,47376,0.565,231001,0,1,0.7142,Standard
LID01784,Hyundai,Venue,2018,Ahmedabad,Diesel,Automatic,First,20033,0.726,351001,0,0,0.5508,Standard
LID01785,Ford,Figo,2015,Ahmedabad,Diesel,Automatic,First,49443,0.516,269623,0,0,0.467,Standard
LID01786,Kia,Carens,2022,Mumbai,Electric,Automatic,Second,130713,0.688,1080641,0,0,0.6638,Plus
LID01787,Maruti,Vitara Brezza,2018,Pune,Diesel,Manual,First,34704,0.601,343382,0,1,0.7604,Standard
LID01788,Maruti,Vitara Brezza,2018,Mumbai,Diesel,Manual,Second,46397,0.615,359143,0,0,0.5813,Standard
LID01789,Toyota,Glanza,2013,Kolkata,Petrol,Manual,Second,27140,0.383,295464,0,0,0.3536,Standard
LID01790,Tata,Harrier,2017,Kolkata,Diesel,Automatic,First,137626,0.466,333321,0,0,0.495,Standard
LID01791,Honda,City,2015,Mumbai,Diesel,Automatic,First,73716,0.54,361602,0,0,0.4561,Standard
LID01792,Maruti,WagonR,2019,Bengaluru,CNG,Automatic,First,51542,0.727,262216,0,0,0.6059,Plus
LID01793,Maruti,Swift,2020,Ahmedabad,Electric,Automatic,First,33541,0.708,483487,1,0,0.7227,Standard
LID01794,Maruti,Ciaz,2017,Hyderabad,Diesel,Manual,Second,40624,0.548,217551,0,0,0.4402,Standard
LID01795,Honda,CR-V,2023,Mumbai,Petrol,Manual,Third,26408,0.746,935507,0,0,0.6093,Premium
LID01796,Kia,Sonet,2017,Kolkata,Diesel,Manual,Second,133702,0.322,725666,0,0,0.4816,Plus
LID01797,Honda,CR-V,2019,Delhi,Petrol,Manual,Second,15811,0.67,690674,1,0,0.6367,Plus
LID01798,Mahindra,Thar,2014,Delhi,Petrol,Manual,First,70245,0.416,484848,0,0,0.3694,Standard
LID01799,Maruti,Vitara Brezza,2022,Chennai,Petrol,Manual,First,42913,0.849,351349,0,0,0.6949,Plus
LID01800,Kia,Carens,2019,Hyderabad,Diesel,Manual,First,45166,0.761,463223,0,0,0.626,Plus
LID01801,Maruti,WagonR,2010,Bengaluru,CNG,Manual,First,44563,0.404,101857,0,1,0.5198,Standard
LID01802,Hyundai,Verna,2014,Delhi,Petrol,Manual,First,30605,0.545,183807,1,0,0.5407,Standard
LID01803,Maruti,Swift,2020,Mumbai,Petrol,Automatic,First,77697,0.722,461077,0,0,0.6028,Standard
LID01804,Maruti,Swift,2015,Ahmedabad,Diesel,Manual,Second,38425,0.459,103812,0,1,0.6691,Standard
LID01805,Maruti,Swift,2018,Pune,Petrol,Automatic,Third,41422,0.463,216378,0,0,0.5322,Standard
LID01806,Mahindra,Bolero,2017,Bengaluru,Petrol,Manual,First,63919,0.503,429787,0,0,0.4915,Standard
LID01807,Volkswagen,Taigun,2017,Kolkata,Petrol,Automatic,Third,42962,0.421,435153,1,1,0.7774,Standard
LID01808,Hyundai,Creta,2017,Hyderabad,Petrol,Manual,Second,33529,0.626,246675,0,0,0.5015,Standard
LID01809,Mahindra,Bolero,2019,Bengaluru,Petrol,Manual,First,43371,0.634,471165,0,0,0.5814,Standard
LID01810,Hyundai,Creta,2019,Chennai,Diesel,Manual,Second,64649,0.565,411104,0,1,0.8121,Plus
LID01811,Ford,Aspire,2017,Chennai,Petrol,Automatic,First,118132,0.597,417796,0,0,0.5602,Standard
LID01812,Maruti,Swift,2019,Delhi,Diesel,Automatic,First,58415,0.662,248953,1,1,0.9511,Standard
LID01813,Mahindra,Bolero,2014,Hyderabad,Petrol,Automatic,Second,107353,0.26,359742,0,0,0.3296,Standard
LID01814,Maruti,Ciaz,2019,Kolkata,CNG,Manual,Second,26820,0.701,289905,0,0,0.5783,Standard
LID01815,Hyundai,Verna,2019,Mumbai,Petrol,Automatic,First,54225,0.626,417071,0,0,0.5119,Plus
LID01816,Hyundai,i20,2019,Mumbai,Petrol,Manual,First,20253,0.777,493318,0,1,0.7694,Plus
LID01817,Toyota,Fortuner,2021,Delhi,Hybrid,Automatic,Third,21249,0.719,1010170,0,1,0.8607,Premium
LID01818,Mahindra,Scorpio,2014,Delhi,Diesel,Manual,Second,30884,0.493,390134,0,0,0.4659,Standard
LID01819,Tata,Tiago,2011,Hyderabad,Diesel,Manual,Second,24034,0.351,163581,0,0,0.3312,Standard
LID01820,Mercedes,C-Class,2023,Hyderabad,Petrol,Automatic,Second,151294,0.555,4074991,1,0,0.6649,Premium
LID01821,Maruti,WagonR,2019,Hyderabad,Diesel,Automatic,Second,12350,0.722,353078,0,0,0.5656,Standard
LID01822,Hyundai,Verna,2017,Mumbai,Petrol,Manual,First,28152,0.682,268095,0,0,0.5676,Standard
LID01823,Hyundai,Tucson,2013,Hyderabad,Electric,Manual,First,38771,0.492,160834,0,0,0.3979,Standard
LID01824,Honda,WR-V,2023,Hyderabad,Petrol,Automatic,First,167205,0.652,1132588,1,0,0.6959,Plus
LID01825,Toyota,Innova Crysta,2016,Ahmedabad,Petrol,Manual,First,58701,0.56,390518,0,0,0.4693,Standard
LID01826,Maruti,Ciaz,2014,Pune,Petrol,Manual,Third,49886,0.432,169347,0,0,0.3892,Standard
LID01827,Maruti,WagonR,2023,Delhi,Diesel,Manual,First,44295,0.865,594110,0,0,0.6779,Plus
LID01828,Kia,Carens,2016,Delhi,Petrol,Manual,First,17351,0.692,420216,1,0,0.6392,Plus
LID01829,BMW,X1,2017,Hyderabad,Diesel,Manual,Second,107857,0.409,2380134,1,1,0.6311,Plus
LID01830,Maruti,Ciaz,2019,Chennai,CNG,Automatic,First,109006,0.586,159165,0,0,0.6009,Standard
LID01831,Honda,WR-V,2013,Delhi,Electric,Automatic,Second,57027,0.405,301524,0,1,0.5961,Standard
LID01832,Ford,Endeavour,2012,Bengaluru,Diesel,Manual,First,40912,0.387,262465,0,1,0.5236,Standard
LID01833,Maruti,WagonR,2020,Bengaluru,Hybrid,Manual,First,186930,0.547,396195,0,0,0.6149,Plus
LID01834,Toyota,Urban Cruiser,2020,Mumbai,Petrol,Manual,First,46968,0.754,1198531,0,1,0.8769,Plus
LID01835,Hyundai,Tucson,2018,Kolkata,Petrol,Manual,First,33224,0.703,303321,0,0,0.5395,Standard
LID01836,Hyundai,Verna,2020,Hyderabad,Petrol,Automatic,First,44766,0.763,289131,0,0,0.6907,Standard
LID01837,Hyundai,Tucson,2021,Chennai,Petrol,Automatic,First,51023,0.812,373215,0,1,0.8848,Plus
LID01838,Maruti,Baleno,2022,Mumbai,Petrol,Automatic,Second,27684,0.799,596787,1,1,0.9523,Plus
LID01839,Mahindra,Thar,2021,Hyderabad,Electric,Automatic,Third,64230,0.606,1331393,1,1,0.845,Plus
LID01840,Mahindra,Bolero,2021,Chennai,Diesel,Manual,Second,28929,0.771,734661,1,1,0.9451,Plus
LID01841,Volkswagen,Polo,2014,Ahmedabad,Diesel,Manual,First,32399,0.574,330710,0,0,0.4332,Standard
LID01842,Maruti,Swift,2017,Kolkata,Petrol,Manual,First,47917,0.711,122093,1,0,0.576,Standard
LID01843,Toyota,Glanza,2019,Mumbai,CNG,Manual,First,34845,0.766,682640,1,1,0.9065,Premium
LID01844,Mahindra,XUV300,2020,Delhi,CNG,Manual,First,23212,0.783,679303,0,1,0.8156,Plus
LID01845,Honda,Amaze,2018,Ahmedabad,Electric,Automatic,Second,39692,0.622,786091,0,0,0.4914,Standard
LID01846,Ford,Aspire,2012,Delhi,CNG,Automatic,Second,28541,0.448,230211,0,1,0.5271,Standard
LID01847,Tata,Safari,2019,Bengaluru,Electric,Automatic,Second,36191,0.642,248684,0,1,0.7785,Plus
LID01848,Hyundai,Verna,2022,Mumbai,Diesel,Automatic,Third,91596,0.562,659688,0,0,0.5997,Premium
LID01849,Hyundai,Creta,2019,Ahmedabad,Hybrid,Manual,First,41153,0.764,464310,0,0,0.5899,Plus
LID01850,Maruti,Ciaz,2018,Mumbai,Petrol,Manual,First,30972,0.635,289609,0,1,0.7908,Standard
LID01851,BMW,X5,2012,Mumbai,Diesel,Automatic,First,58334,0.469,1212616,0,1,0.6224,Plus
LID01852,Volkswagen,Tiguan,2013,Mumbai,Petrol,Automatic,First,107907,0.316,578924,0,0,0.3074,Standard
LID01853,Toyota,Urban Cruiser,2013,Jaipur,Diesel,Manual,First,63334,0.401,413360,1,0,0.4193,Standard
LID01854,Kia,Seltos,2016,Bengaluru,Petrol,Automatic,First,70066,0.47,289798,0,0,0.5217,Standard
LID01855,Mahindra,XUV700,2022,Bengaluru,CNG,Manual,First,42849,0.824,1501854,0,1,0.8528,Premium
LID01856,Toyota,Glanza,2017,Bengaluru,Diesel,Automatic,First,52826,0.507,336842,0,1,0.7433,Plus
LID01857,Honda,City,2020,Mumbai,Diesel,Automatic,Second,38159,0.733,793964,1,1,0.9374,Plus
LID01858,Maruti,Ciaz,2019,Chennai,Petrol,Manual,Second,27455,0.654,360463,0,0,0.5249,Standard
LID01859,Tata,Nexon,2020,Bengaluru,CNG,Manual,Second,59575,0.657,319766,0,0,0.5868,Standard
LID01860,Maruti,WagonR,2017,Bengaluru,Diesel,Automatic,First,21852,0.705,147312,1,1,0.8178,Standard
LID01861,Honda,City,2017,Mumbai,Diesel,Manual,First,49423,0.626,504407,1,1,0.8257,Standard
LID01862,Ford,EcoSport,2021,Hyderabad,Diesel,Manual,First,45023,0.782,655009,0,1,0.8282,Plus
LID01863,Toyota,Fortuner,2019,Mumbai,Diesel,Manual,First,48304,0.65,734596,0,1,0.7672,Plus
LID01864,Maruti,Vitara Brezza,2022,Delhi,Electric,Automatic,First,74214,0.697,441345,0,0,0.6225,Standard
LID01865,Toyota,Fortuner,2021,Pune,Diesel,Manual,First,76640,0.671,557305,0,1,0.8392,Plus
LID01866,Hyundai,Venue,2017,Bengaluru,Petrol,Manual,First,23715,0.707,300001,0,0,0.5536,Standard
LID01867,Kia,Sonet,2021,Jaipur,Petrol,Manual,First,75347,0.751,1302951,1,1,0.8469,Plus
LID01868,Hyundai,Venue,2021,Mumbai,Diesel,Manual,Second,31496,0.851,651663,1,1,0.9799,Premium
LID01869,Ford,EcoSport,2023,Ahmedabad,Diesel,Manual,Second,35907,0.767,758101,1,1,0.8895,Plus
LID01870,Volkswagen,Taigun,2017,Mumbai,CNG,Automatic,First,27642,0.662,541759,0,0,0.4912,Standard
LID01871,Toyota,Glanza,2017,Bengaluru,CNG,Manual,First,84176,0.521,299833,1,0,0.5714,Plus
LID01872,Maruti,Swift,2021,Hyderabad,Diesel,Manual,First,110810,0.607,225092,0,1,0.8306,Standard
LID01873,Hyundai,Tucson,2022,Delhi,Diesel,Manual,Second,11670,0.834,825937,0,0,0.7039,Plus
LID01874,Honda,City,2022,Bengaluru,Diesel,Manual,Third,22214,0.599,571165,0,0,0.6201,Plus
LID01875,Maruti,Vitara Brezza,2017,Mumbai,Diesel,Manual,First,81527,0.559,245626,0,0,0.5428,Standard
LID01876,Mahindra,XUV300,2016,Hyderabad,Diesel,Automatic,First,92127,0.428,575410,0,0,0.4695,Standard
LID01877,Hyundai,Venue,2018,Hyderabad,Diesel,Manual,First,96028,0.605,362448,1,1,0.8616,Standard
LID01878,BMW,5 Series,2013,Pune,Electric,Manual,First,63771,0.447,1641433,1,0,0.4745,Standard
LID01879,Mahindra,Bolero,2020,Delhi,Petrol,Manual,Third,67226,0.514,632307,0,0,0.5382,Plus
LID01880,Kia,Sonet,2012,Ahmedabad,Diesel,Manual,Second,40136,0.326,361814,0,0,0.3351,Standard
LID01881,Mahindra,Scorpio,2014,Jaipur,Petrol,Automatic,Second,95870,0.369,494336,0,0,0.3657,Standard
LID01882,Tata,Harrier,2014,Delhi,Diesel,Manual,First,34003,0.519,143017,0,1,0.6135,Standard
LID01883,Hyundai,Creta,2019,Mumbai,Petrol,Manual,First,79157,0.688,444123,1,0,0.7407,Standard
LID01884,Toyota,Glanza,2022,Bengaluru,Petrol,Manual,First,54253,0.809,866134,0,1,0.7793,Premium
LID01885,Hyundai,Creta,2021,Ahmedabad,Diesel,Automatic,Second,30417,0.773,402710,1,0,0.7317,Plus
LID01886,Mahindra,Scorpio,2015,Delhi,Petrol,Automatic,First,65996,0.518,301128,1,1,0.7763,Standard
LID01887,Hyundai,Venue,2017,Pune,Diesel,Manual,First,37194,0.65,386963,1,1,0.8739,Standard
LID01888,Maruti,WagonR,2017,Chennai,Hybrid,Manual,Second,63105,0.506,300051,1,1,0.7609,Standard
LID01889,Maruti,Baleno,2021,Delhi,Petrol,Automatic,Second,57984,0.613,427968,0,1,0.8229,Plus
LID01890,Mahindra,Scorpio,2019,Chennai,Petrol,Manual,First,59999,0.734,629753,1,0,0.6733,Plus
LID01891,Tata,Safari,2020,Delhi,Petrol,Manual,First,13331,0.766,320213,1,0,0.7023,Standard
LID01892,Toyota,Urban Cruiser,2023,Bengaluru,Hybrid,Manual,First,47810,0.88,1484023,0,0,0.631,Premium
LID01893,Toyota,Innova Crysta,2013,Delhi,Petrol,Automatic,First,45674,0.446,378582,0,1,0.6036,Standard
LID01894,Kia,Seltos,2018,Bengaluru,Petrol,Manual,Second,18256,0.65,695315,1,0,0.6218,Plus
LID01895,Maruti,WagonR,2019,Delhi,Petrol,Manual,Second,47367,0.64,175739,0,1,0.7883,Standard
LID01896,Maruti,WagonR,2017,Delhi,CNG,Automatic,Second,53154,0.403,223578,0,0,0.4344,Standard
LID01897,Mercedes,C-Class,2016,Pune,Hybrid,Manual,First,44867,0.564,2529961,1,0,0.5176,Plus
LID01898,Toyota,Fortuner,2022,Bengaluru,Electric,Automatic,First,27540,0.834,1832884,0,0,0.6417,Premium
LID01899,Tata,Tigor,2020,Chennai,Diesel,Manual,First,51668,0.725,244601,0,0,0.6395,Standard
LID01900,Maruti,WagonR,2022,Delhi,Petrol,Automatic,First,30527,0.787,350194,0,1,0.8578,Plus
LID01901,Tata,Safari,2013,Pune,Petrol,Manual,First,117032,0.27,138964,1,0,0.4435,Standard
LID01902,Tata,Tiago,2020,Mumbai,Diesel,Automatic,First,34606,0.868,290923,0,1,0.8555,Standard
LID01903,Maruti,WagonR,2016,Mumbai,Petrol,Manual,Second,132962,0.361,160933,0,0,0.3706,Standard
LID01904,Honda,WR-V,2019,Kolkata,Petrol,Manual,Second,25223,0.73,480954,0,0,0.5625,Standard
LID01905,BMW,X5,2017,Hyderabad,Petrol,Manual,First,72380,0.523,1988585,0,0,0.4421,Plus
LID01906,Honda,City,2011,Delhi,Hybrid,Manual,Third,25298,0.294,119538,0,0,0.3088,Standard
LID01907,Mahindra,XUV300,2017,Delhi,Petrol,Automatic,Second,87761,0.401,703898,0,0,0.4375,Plus
LID01908,Mahindra,Scorpio,2020,Kolkata,Petrol,Manual,First,104843,0.623,1186570,1,0,0.6216,Plus
LID01909,Hyundai,Venue,2017,Hyderabad,Diesel,Automatic,Second,36486,0.555,195498,0,0,0.5608,Standard
LID01910,Maruti,Ciaz,2021,Delhi,CNG,Manual,Second,40703,0.702,437733,1,1,0.9312,Plus
LID01911,Mahindra,Thar,2020,Delhi,Petrol,Manual,First,47523,0.701,1199382,0,0,0.5854,Plus
LID01912,Hyundai,i20,2013,Delhi,Petrol,Manual,First,46336,0.507,173999,0,0,0.4285,Standard
LID01913,Hyundai,Tucson,2023,Pune,Diesel,Manual,First,64075,0.8,831286,0,0,0.6905,Plus
LID01914,Toyota,Fortuner,2018,Bengaluru,Petrol,Automatic,Second,50154,0.63,898431,0,0,0.5226,Plus
LID01915,Honda,CR-V,2012,Mumbai,Petrol,Automatic,First,36820,0.416,182728,0,0,0.3533,Standard
LID01916,Hyundai,Venue,2019,Kolkata,Petrol,Automatic,First,93686,0.647,467165,0,1,0.7296,Plus
LID01917,Tata,Harrier,2015,Chennai,Petrol,Manual,Second,81107,0.287,190271,0,0,0.4282,Standard
LID01918,Mercedes,GLE,2012,Hyderabad,Petrol,Manual,Third,36317,0.166,1252262,0,0,0.185,Plus
LID01919,Hyundai,Venue,2017,Pune,Diesel,Manual,First,40670,0.604,261454,1,0,0.6302,Standard
LID01920,Honda,CR-V,2020,Delhi,Petrol,Automatic,First,66333,0.715,842166,1,1,0.9395,Plus
LID01921,Mercedes,A-Class,2010,Pune,Hybrid,Manual,First,27902,0.386,1186975,0,0,0.2864,Standard
LID01922,Hyundai,i20,2016,Bengaluru,Petrol,Automatic,Second,14960,0.57,331580,0,0,0.5098,Standard
LID01923,Maruti,Baleno,2016,Pune,Hybrid,Automatic,Second,72912,0.544,229092,1,1,0.7745,Standard
LID01924,Hyundai,Creta,2019,Delhi,Diesel,Manual,First,21923,0.808,481462,0,1,0.8334,Plus
LID01925,Maruti,Vitara Brezza,2022,Delhi,Diesel,Manual,First,68846,0.758,625797,1,1,0.9527,Premium
LID01926,Mahindra,Thar,2022,Kolkata,Petrol,Automatic,First,45149,0.872,1235552,0,0,0.7291,Premium
LID01927,Hyundai,Tucson,2012,Kolkata,CNG,Automatic,Second,101515,0.231,118073,0,0,0.3242,Standard
LID01928,Maruti,Ciaz,2016,Chennai,Hybrid,Manual,Second,21881,0.544,126702,0,0,0.4802,Standard
LID01929,Honda,Amaze,2012,Hyderabad,Diesel,Manual,Second,51769,0.347,257181,0,0,0.3519,Standard
LID01930,Tata,Nexon,2013,Mumbai,Petrol,Automatic,First,99073,0.338,100000,0,1,0.5479,Standard
LID01931,Maruti,Vitara Brezza,2017,Bengaluru,Diesel,Automatic,First,82860,0.547,147138,1,1,0.7358,Standard
LID01932,Tata,Harrier,2020,Kolkata,Petrol,Manual,Second,34276,0.738,321528,0,0,0.6643,Standard
LID01933,Maruti,Baleno,2022,Mumbai,Petrol,Automatic,First,26299,0.941,389718,1,1,1.0,Plus
LID01934,Tata,Harrier,2014,Chennai,Petrol,Manual,First,24686,0.588,182013,1,1,0.7515,Standard
LID01935,Tata,Nexon,2020,Pune,CNG,Automatic,Third,21331,0.59,295534,0,0,0.5771,Standard
LID01936,Hyundai,i20,2020,Bengaluru,Petrol,Automatic,Second,58990,0.706,280663,0,0,0.5992,Plus
LID01937,Volkswagen,Taigun,2021,Bengaluru,Petrol,Manual,Second,27465,0.688,862038,1,1,0.8987,Plus
LID01938,Maruti,Ciaz,2022,Chennai,Diesel,Manual,First,39560,0.847,666811,1,1,1.0,Plus
LID01939,Toyota,Glanza,2022,Pune,CNG,Automatic,First,18110,0.904,659112,0,0,0.7301,Plus
LID01940,Hyundai,Tucson,2021,Hyderabad,Petrol,Automatic,First,37829,0.856,576539,0,0,0.6485,Plus
LID01941,Ford,EcoSport,2011,Chennai,Petrol,Automatic,First,49514,0.291,155879,0,1,0.568,Standard
LID01942,Hyundai,Verna,2013,Mumbai,Petrol,Automatic,First,66926,0.459,125545,0,0,0.3615,Standard
LID01943,Kia,Carens,2014,Pune,CNG,Manual,Second,33040,0.389,415831,0,0,0.3887,Standard
LID01944,Hyundai,Verna,2020,Chennai,Diesel,Automatic,Second,28123,0.642,427768,0,0,0.6398,Standard
LID01945,Maruti,Vitara Brezza,2010,Bengaluru,Electric,Automatic,Second,117972,0.05,103525,1,0,0.3323,Standard
LID01946,Hyundai,Creta,2019,Hyderabad,Petrol,Automatic,Second,82829,0.554,236409,0,0,0.5531,Standard
LID01947,Maruti,Baleno,2023,Bengaluru,Petrol,Manual,Second,35547,0.825,660088,0,1,0.8971,Plus
LID01948,Maruti,Baleno,2020,Hyderabad,Petrol,Manual,First,26891,0.838,284437,1,0,0.813,Standard
LID01949,Tata,Tigor,2021,Delhi,Diesel,Manual,First,47417,0.856,585491,1,1,0.9402,Plus
LID01950,Maruti,Ciaz,2016,Mumbai,Petrol,Automatic,First,73913,0.565,204617,0,0,0.4864,Standard
LID01951,Maruti,Ciaz,2014,Delhi,Diesel,Manual,Second,45219,0.46,178523,0,0,0.4687,Standard
LID01952,Maruti,Baleno,2023,Mumbai,Petrol,Manual,Second,46555,0.8,497465,0,0,0.7388,Plus
LID01953,Mahindra,XUV700,2023,Delhi,Diesel,Automatic,Third,53318,0.69,1458075,0,0,0.7031,Plus
LID01954,Ford,Endeavour,2021,Pune,Petrol,Manual,Second,86113,0.584,776031,0,0,0.6311,Plus
LID01955,Mercedes,A-Class,2021,Bengaluru,Diesel,Manual,Second,19370,0.777,3618057,0,1,0.8136,Premium
LID01956,Kia,Seltos,2017,Delhi,Diesel,Manual,Second,92375,0.429,564955,0,1,0.6993,Standard
LID01957,Maruti,Baleno,2012,Mumbai,Diesel,Manual,Third,58711,0.313,132044,0,0,0.3129,Standard
LID01958,Hyundai,Venue,2020,Bengaluru,Petrol,Automatic,First,100542,0.653,496320,0,0,0.5898,Plus
LID01959,Kia,Carnival,2022,Bengaluru,Petrol,Automatic,Second,27952,0.889,1207831,0,0,0.7405,Premium
LID01960,Tata,Tigor,2021,Kolkata,Petrol,Automatic,First,129617,0.611,541069,1,1,0.853,Standard
LID01961,Tata,Tiago,2023,Bengaluru,Petrol,Manual,First,29485,0.913,417031,0,0,0.7072,Plus
LID01962,Tata,Tigor,2019,Bengaluru,Petrol,Automatic,Second,24878,0.625,452833,0,1,0.727,Standard
LID01963,Tata,Harrier,2023,Hyderabad,Diesel,Automatic,Third,43834,0.755,789619,0,0,0.6945,Plus
LID01964,Hyundai,Verna,2020,Hyderabad,Diesel,Manual,First,59208,0.762,613232,1,0,0.6953,Plus
LID01965,Tata,Safari,2013,Mumbai,Diesel,Manual,Second,29131,0.426,177254,0,1,0.616,Standard
LID01966,Tata,Tiago,2012,Bengaluru,CNG,Manual,First,57526,0.394,100000,0,1,0.6185,Standard
LID01967,Kia,Carens,2022,Delhi,Petrol,Automatic,Second,43651,0.802,1497036,0,0,0.6476,Premium
LID01968,Maruti,WagonR,2016,Mumbai,Diesel,Automatic,First,85246,0.503,228375,0,0,0.4515,Standard
LID01969,Maruti,Baleno,2019,Mumbai,Diesel,Manual,First,51720,0.746,343375,1,1,0.8464,Standard
LID01970,Maruti,Vitara Brezza,2017,Ahmedabad,Petrol,Automatic,First,54155,0.662,283551,0,1,0.8124,Standard
LID01971,Maruti,WagonR,2023,Pune,Electric,Automatic,First,13331,0.888,424174,0,1,0.9685,Standard
LID01972,Mercedes,GLE,2016,Chennai,CNG,Automatic,First,33203,0.619,2915064,1,1,0.6764,Plus
